122.25 -0.01489126682281494140625 -4.10085582733154296875 4.42920970916748046875 -0.06173656202087274280643214 0.7929994408066137756563307 0.5764412667985653326852002 0.1872381080604966496760966
121.375 0.17199170589447021484375 -4.0793914794921875 4.48972797393798828125 -0.08189467295907550126177199 0.7885072047809109641036684 0.5817820906723519813752432 0.1818827478517406059932426
120.875 0.31276643276214599609375 -4.058359622955322265625 4.53435611724853515625 -0.08214769017549877760941968 0.7947147624446887492766223 0.5762657628300906775820067 0.1720466527844175808059646
120.125 0.53942263126373291015625 -4.01962947845458984375 4.624881744384765625 -0.09339508930771937833537066 0.7948388471052861836696479 0.5813774349091366255848357 0.1466660948983962431402261
119.875 0.6149713993072509765625 -4.00570201873779296875 4.65796947479248046875 -0.0956813642655257590163842 0.7951019139463887386298779 0.5828876060471286368880328 0.1374849535599251548756428
119.375 0.7724773883819580078125 -3.9780063629150390625 4.719297885894775390625 -0.1083078989937392155873397 0.7928090474959859079717717 0.5878047430117794291959399 0.1192092976803942466768049
119.125 0.851077377796173095703125 -3.962995052337646484375 4.751370906829833984375 -0.1106558879630750169553721 0.7962182742165735405137639 0.5853955254385888595791698 0.1053756160255504559231099
118.75 0.969261944293975830078125 -3.9407947063446044921875 4.798703670501708984375 -0.1102361770766450560499194 0.7956852258720616966058969 0.5894103725609275423735767 0.08560726108252593447023315
118.5 1.04333841800689697265625 -3.929028987884521484375 4.82831668853759765625 -0.1105189144560664166183628 0.7991468637752278114660953 0.5863499696646425896062738 0.07310099028903382922806031
118 1.18358314037322998046875 -3.903633594512939453125 4.87885284423828125 -0.1150135880741871424737255 0.8063554051717466419901825 0.578267787826861723310401 0.04657673343807426646900893
117.75 1.246577739715576171875 -3.887410640716552734375 4.901756763458251953125 -0.1155734456083978012319591 0.8124937277331705232086279 0.5701386375690590258002999 0.0379316640152263309659908
117.375 1.34359681606292724609375 -3.85648822784423828125 4.9307765960693359375 -0.1142019382628384899236451 0.8163661262472088342434517 0.5656228321873989495216506 0.02398404812012962239453628
117 1.4360306262969970703125 -3.82383251190185546875 4.95542621612548828125 -0.1164830694592985799173945 0.8193431531113268828647733 0.5611479016877404246699257 0.01488878689572827040965564
116.75 1.49670684337615966796875 -3.80528163909912109375 4.96898365020751953125 -0.1225975373756506003886102 0.8146753351073721116648585 0.5667576843845396616927701 0.007735824426041280031662861
